UID,sex,race,MarriageStatus,DateOfBirth,age,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,days_b_screening_arrest,c_days_from_compas,c_charge_degree,is_recid,is_violent_recid,v_decile_score,priors_count.1,start,end,event,two_year_recid,Violence_rawscore,Recidivism_rawscore,age_inv,age_bin,age_bucket,race_bin,rand
6507,0,2,2,5/9/85,30,0,1,0,0,0,0.280761387,0.00010543,0,0,0,1,0,0,0.617200675,0,0,0.293165468,0.343283582,70,0,1,0,0.913612418
1268,1,3,1,5/5/93,22,0,3,0,0.058823529,0.026315789,0.266485384,0.002319452,0,0,0,4,0.026315789,0,0.744519393,0,0,0.451438849,0.379530917,78,0,0,1,0.04536354
5423,0,1,1,9/9/89,26,0,4,0,0,0.026315789,0.280761387,0.00010543,1,1,0,5,0.026315789,0.001067236,0.036256324,1,1,0.480215827,0.547974414,74,0,0,1,0.505167756
5220,0,3,2,4/3/90,26,0,8,0,0.176470588,0.263157895,0.281441196,0,0,1,1,7,0.263157895,0.001067236,0.07925801,0,1,0.575539568,0.682302772,74,0,0,1,0.723684978
461,0,4,1,12/19/81,34,0,1,0,0,0.105263158,0.280761387,0.00010543,1,1,0,1,0.105263158,0.033084312,0.138279933,1,1,0.26618705,0.330490405,66,0,1,1,0.993278313
2913,0,3,1,10/17/94,21,0,6,0,0.058823529,0.026315789,0.267165194,0.002214022,0,0,0,8,0.026315789,0,0.705733558,0,0,0.634892086,0.607675906,79,0,0,1,0.643702512
4535,0,2,1,10/11/89,26,0,8,0,0.058823529,0.184210526,0.425560843,0.006747496,0,1,0,7,0.184210526,0,0.178752108,0,1,0.573741007,0.714285714,74,0,0,0,0.186520352
4068,1,2,1,6/8/41,74,0,1,0,0,0,0.280761387,0.00010543,1,0,0,1,0,0,0.738617201,0,0,0.071942446,0.095948827,26,1,2,0,0.283864962
2998,0,2,1,6/26/77,38,0,2,0,0,0.078947368,0.281441196,0.00010543,1,1,0,1,0.078947368,0.004268943,0.082630691,1,1,0.260791367,0.392324094,62,1,1,0,0.182614191
2724,0,2,1,3/12/93,23,0,8,0,0,0.052631579,0.280761387,0.00010543,1,1,0,9,0.052631579,0.006403415,0.039629005,0,1,0.674460432,0.695095949,77,0,0,0,0.158729388
6090,0,2,1,6/15/95,20,0,6,0,0,0.052631579,0.281441196,0,1,1,0,7,0.052631579,0.06189968,0.109612142,1,1,0.566546763,0.586353945,80,0,0,0,0.813673611
4838,0,2,1,9/30/92,23,0,5,0,0,0,0.281441196,0.00010543,0,0,0,5,0,0.034151547,0.678752108,0,0,0.508992806,0.55010661,77,0,0,0,0.329682268
2518,0,3,1,2/9/89,27,0,6,0,0,0,0.279401768,0.000316289,1,0,0,5,0,0,0.048903879,0,0,0.494604317,0.607675906,73,0,0,1,0.269907296
4096,0,4,1,11/11/87,28,0,8,0,0,0.052631579,0.280761387,0.00010543,1,0,0,6,0.052631579,0.002134472,0.723440135,0,0,0.553956835,0.695095949,72,0,0,1,0.409256933
1373,0,3,1,9/5/63,52,0,1,0,0,0.026315789,0.280761387,0.00010543,1,0,0,1,0.026315789,0.025613661,0.752107926,0,0,0.147482014,0.272921109,48,1,2,1,0.014862331
3129,0,3,1,5/4/89,26,0,4,0,0,0.026315789,0.281441196,0,1,1,0,4,0.026315789,0.009605123,0.012647555,1,1,0.435251799,0.52238806,74,0,0,1,0.791498677
6025,1,2,1,11/13/91,24,0,9,0,0,0.184210526,0.280761387,0.00010543,1,0,0,7,0.184210526,0,0.65682968,0,0,0.575539568,0.67803838,76,0,0,0,0.873777109
796,0,2,1,1/3/68,48,0.05,10,0,0,0.657894737,0.280761387,0.00010543,1,1,1,9,0.657894737,0.005336179,0.015177066,0,1,0.697841727,0.793176972,52,1,2,0,0.198126523
6002,1,3,2,8/14/69,46,0,1,0,0,0,0.281441196,0,1,0,0,1,0,0,0.965430017,0,0,0.151079137,0.174840085,54,1,2,1,0.830482618
3489,1,3,2,10/12/82,33,0,7,0,0,0.026315789,0.280761387,0.00010543,1,0,0,5,0.026315789,0.089647812,0.784991568,0,0,0.487410072,0.562899787,67,0,1,1,0.731113823
6550,1,2,3,7/6/71,44,0,1,0,0,0,0.281441196,0,1,0,0,1,0,0,0.786677909,0,0,0.237410072,0.26652452,56,1,1,0,0.088325927
6283,0,2,1,10/5/67,48,0,4,0,0,0.184210526,0.280761387,0.00010543,0,1,0,2,0.184210526,0.003201708,0.193929174,1,1,0.354316547,0.528784648,52,1,2,0,0.601792164
6069,0,1,1,12/26/73,42,0,2,0,0,0.026315789,0.280081577,0.004111755,1,0,0,2,0.026315789,0,0.956155143,0,0,0.356115108,0.402985075,58,1,1,1,0.770933519
2596,0,2,1,7/18/88,27,0,3,0,0,0.131578947,0.281441196,0,1,1,0,4,0.131578947,0.003201708,0.048903879,1,1,0.399280576,0.541577825,73,0,0,0,0.660322611
5089,0,3,1,11/16/86,29,0,7,0,0,0,0.280761387,0.00010543,0,1,0,5,0,0,0.035413153,1,1,0.496402878,0.626865672,71,0,0,1,0.303220067
3916,0,2,2,12/28/64,51,0,1,0,0,0.078947368,0.280761387,0.00010543,1,0,0,1,0.078947368,0.002134472,0.787521079,0,0,0.181654676,0.270788913,49,1,2,0,0.177676939
5280,0,4,2,8/16/70,45,0,6,0,0,0.157894737,0.709721278,0.030047443,1,0,0,4,0.157894737,0,0.531197302,0,0,0.471223022,0.611940299,55,1,2,1,0.328988069
290,0,3,2,11/28/57,58,0,3,0,0,0.052631579,0.280761387,0.00010543,1,0,0,1,0.052631579,0.001067236,0.955311973,0,0,0.138489209,0.52238806,42,1,2,1,0.726431234
1269,0,2,2,11/3/89,26,0,5,0,0,0.157894737,0.210061183,0,0,1,0,4,0.157894737,0,0.21079258,1,1,0.429856115,0.571428571,74,0,0,0,0.83543915
6057,0,2,1,4/27/78,37,0,9,0,0,0.052631579,0.281441196,0,1,0,0,7,0.052631579,0.430096051,0.960370995,0,0,0.579136691,0.763326226,63,1,1,0,0.239114753
5426,0,2,1,10/19/80,35,0,8,0,0,0.421052632,0.280761387,0.00010543,1,1,0,6,0.421052632,0.654215582,0.906408094,1,1,0.559352518,0.695095949,65,1,1,0,0.197688638
6533,0,4,1,12/10/81,34,0,6,0,0,0.447368421,0.280761387,0,1,1,0,8,0.447368421,0.041622199,0.229342327,1,1,0.636690647,0.588486141,66,0,1,1,0.99754294
124,0,3,1,4/12/88,28,0,2,0,0,0,0.280761387,0.00010543,0,1,0,3,0,0,0.050590219,0,1,0.383093525,0.402985075,72,0,0,1,0.344758418
4682,1,1,1,10/15/94,21,0,4,0,0,0,0.280761387,0.00010543,0,0,0,5,0,0,0.796795953,0,0,0.51618705,0.452025586,79,0,0,1,0.447147563
115,0,3,1,7/23/63,52,0,9,0,0,0.078947368,0.280081577,0.000210859,0,0,0,6,0.078947368,0,0.823777403,0,0,0.521582734,0.722814499,48,1,2,1,0.021069645
1215,0,3,1,4/23/94,21,0,2,0,0,0,0.280761387,0.00010543,1,1,0,5,0,0,0.177908938,1,1,0.480215827,0.42217484,79,0,0,1,0.401180386
4703,0,3,6,7/30/74,41,0,4,0,0,0.289473684,0.280761387,0.00010543,1,1,0,2,0.289473684,0.124866596,0.098650927,1,1,0.303956835,0.498933902,59,1,1,1,0.047133492
6208,0,2,1,12/21/87,28,0,9,0.076923077,0,0.289473684,0.280761387,0.00010543,1,1,0,8,0.289473684,0.001067236,0.234401349,1,1,0.611510791,0.76119403,72,0,0,0,0.131110097
1247,0,2,7,1/17/72,44,0,1,0,0,0,0.281441196,0,0,0,0,1,0,0,0.94772344,0,0,0.158273381,0.15565032,56,1,1,0,0.319191125
4353,0,2,1,12/19/92,23,0,9,0.076923077,0,0.105263158,0.281441196,0.00010543,1,1,1,9,0.105263158,0.205976521,0.190556492,1,1,0.70323741,0.707889126,77,0,0,0,0.045322265
324,0,2,1,4/2/92,24,0,3,0,0,0,0.280761387,0.00010543,1,0,0,4,0,0,0.63237774,0,0,0.465827338,0.456289979,76,0,0,0,0.910499238
6817,0,3,1,5/20/90,25,0.2,8,0,0,0.131578947,0.280761387,0.00010543,0,1,1,7,0.131578947,0.009605123,0.625632378,1,0,0.589928058,0.667377399,75,0,0,1,0.328103938
3997,0,3,1,5/10/60,55,0,1,0,0,0,0.280761387,0.000210859,0,1,1,1,0,0,0.171163575,1,1,0.201438849,0.249466951,45,1,2,1,0.500378146
1052,0,2,1,8/18/65,50,0,2,0,0,0.184210526,0.280761387,0.00010543,1,0,0,1,0.184210526,0,0.970489039,0,0,0.264388489,0.362473348,50,1,2,0,0.430769915
2718,0,2,1,11/14/78,37,0,9,0,0,0,0.280761387,0.00010543,1,0,0,3,0,0,0.695615514,0,0,0.395683453,0.765458422,63,1,1,0,0.857213635
6410,0,3,1,6/7/84,31,0,7,0,0,0.078947368,0.281441196,0,0,0,0,9,0.078947368,0,0.6846543,0,0,0.688848921,0.641791045,69,0,1,1,0.955853119
1015,1,2,1,10/10/91,24,0,3,0,0,0.026315789,0.47110809,0.003690037,1,1,0,4,0.026315789,0,0.235244519,0,0,0.43705036,0.385927505,76,0,0,0,0.064822664
5547,1,2,2,8/12/86,29,0,4,0,0,0,0.280761387,0.00010543,1,1,1,2,0,0,0.376897133,1,1,0.354316547,0.424307036,71,0,0,0,0.845053892
4417,0,2,1,12/11/93,22,0,6,0,0,0.052631579,0.237933379,0.006747496,1,0,0,7,0.052631579,0,0.81618887,0,0,0.597122302,0.607675906,78,0,0,0,0.540446696
5700,0,2,1,12/11/95,20,0.05,6,0,0,0.026315789,0.267845003,0.002108593,1,0,0,8,0.026315789,0,0.662731872,0,0,0.629496403,0.573560768,80,0,0,0,0.42862742
5131,0,3,1,2/26/87,29,0,9,0,0,0.052631579,0.774983005,0.03373748,0,1,0,8,0.052631579,0,0.612141653,1,1,0.625899281,0.76119403,71,0,0,1,0.119472943
4915,0,2,1,9/6/94,21,0,3,0,0,0,0.280761387,0.00010543,0,1,0,5,0,0,0.036256324,1,1,0.519784173,0.447761194,79,0,0,0,0.16604356
6815,1,2,1,7/4/84,31,0,8,0,0,0.236842105,0.280761387,0.00010543,1,1,0,2,0.236842105,0,0.173693086,1,1,0.361510791,0.626865672,69,0,1,0,0.398154519
2617,0,3,3,2/11/66,50,0,4,0,0,0.263157895,0.280761387,0.00010543,1,0,0,2,0.263157895,0,0.819561551,0,0,0.366906475,0.526652452,50,1,2,1,0.361854851
3644,0,3,1,2/1/95,21,0,7,0,0,0.052631579,0.280761387,0.00010543,1,1,0,7,0.052631579,0,0.265598651,1,1,0.573741007,0.620469083,79,0,0,1,0.146215094
543,0,3,1,9/3/71,44,0,3,0,0,0.289473684,0.281441196,0,0,0,0,6,0.289473684,0.192102455,0.79005059,0,0,0.53057554,0.464818763,56,1,1,1,0.750512283
1148,1,3,2,2/12/79,37,0,3,0,0,0.026315789,0.264445955,0.002635741,0,0,0,2,0.026315789,0,0.956998314,0,0,0.31294964,0.398720682,63,1,1,1,0.670166601
1142,1,3,1,10/22/85,30,0,5,0,0,0,0.281441196,0,1,0,0,2,0,0.001067236,0.939291737,0,0,0.334532374,0.475479744,70,0,1,1,0.486533374
6783,1,2,1,2/24/89,27,0,6,0,0.058823529,0.078947368,0.281441196,0.00010543,1,1,0,5,0.078947368,0.002134472,0.279932546,1,1,0.51618705,0.547974414,73,0,0,0,0.434466812
1703,0,2,1,6/9/93,22,0,4,0,0,0,0.280761387,0.00010543,1,0,0,5,0,0,0.661888702,0,0,0.498201439,0.481876333,78,0,0,0,0.28726305
1695,0,2,1,1/19/82,34,0,1,0,0.058823529,0.078947368,0.280761387,0.00010543,1,1,1,1,0.078947368,0,0.006745363,1,1,0.264388489,0.257995736,66,0,1,0,0.976273238
6517,1,3,7,3/16/55,61,0,6,0,0,0.394736842,0.2746431,0.001054296,1,0,0,2,0.394736842,0,0.726812816,0,0,0.357913669,0.554371002,39,1,2,1,0.727428882
3740,1,2,1,2/14/93,23,0,3,0,0,0.026315789,0.277362339,0.000632578,1,0,0,4,0.026315789,0,0.94688027,0,0,0.451438849,0.379530917,77,0,0,0,0.837511947
3231,0,2,1,4/27/94,21,0.05,10,0,0,0.184210526,0.280761387,0.00010543,1,1,0,10,0.184210526,0.010672359,0.279089376,0,1,0.753597122,0.805970149,79,0,0,0,0.860811367
1270,0,2,1,10/29/94,21,0.1,10,0,0.058823529,0.052631579,0.280761387,0.00010543,1,1,0,9,0.052631579,0.148345784,0.133220911,1,1,0.701438849,0.827292111,79,0,0,0,0.943214693
2516,0,2,1,10/31/91,24,0,10,0,0,0.078947368,0.1760707,0.016447022,0,1,0,10,0.078947368,0,0.126475548,1,1,0.762589928,0.814498934,76,0,0,0,0.035647571
3838,1,2,1,7/2/90,25,0,10,0,0,0.131578947,-1,0.041012124,0,0,0,9,0.131578947,0,0.917369309,0,0,0.670863309,0.786780384,75,0,0,0,0.644684986
5508,0,2,1,5/1/82,33,0,5,0,0,0,0.280761387,0.00010543,1,0,0,4,0,0.046958378,0.81618887,0,0,0.440647482,0.562899787,67,0,1,0,0.02365569
6348,1,2,1,10/5/84,31,0,3,0,0,0.026315789,0.281441196,0.00010543,1,1,0,1,0.026315789,0.036286019,0.067453626,1,1,0.352517986,0.371002132,69,0,1,0,0.290092621
4989,0,3,1,10/5/89,26,0,5,0,0,0.078947368,0.280761387,0.00010543,1,1,0,3,0.078947368,0,0.042158516,1,1,0.404676259,0.535181237,74,0,0,1,0.95142875
5914,1,2,1,6/4/91,24,0,7,0,0,0,0.281441196,0,1,0,0,4,0,0.002134472,0.700674536,0,0,0.462230216,0.590618337,76,0,0,0,0.100773982
2223,0,3,1,6/13/59,56,0,1,0,0,0.026315789,0.237253569,0.006852926,0,0,0,1,0.026315789,0,0.850758853,0,0,0.161870504,0.270788913,44,1,2,1,0.854255495
5372,0,2,1,2/15/71,45,0,1,0,0,0.026315789,0.280761387,0.00010543,0,0,0,3,0.026315789,0,0.954468803,0,0,0.377697842,0.334754797,55,1,2,0,0.984081078
2817,0,2,1,6/1/83,32,0,9,0,0.235294118,0.236842105,0.280761387,0.00010543,1,0,0,7,0.236842105,0,0.033726813,0,0,0.580935252,0.720682303,68,0,1,0,0.24801721
4666,0,2,1,6/22/91,24,0,5,0,0,0.026315789,0.281441196,0,1,1,0,5,0.026315789,0.001067236,0.704047218,1,0,0.480215827,0.554371002,76,0,0,0,0.723851102
5549,0,4,1,10/22/84,31,0,6,0,0,0.131578947,0.281441196,0,1,1,0,6,0.131578947,0.039487727,0.046374368,0,1,0.541366906,0.584221748,69,0,1,1,0.637387336
4723,0,4,3,12/23/78,37,0,1,0,0,0.052631579,0.281441196,0.00010543,1,1,0,1,0.052631579,0.001067236,0.080944351,1,1,0.397482014,0.371002132,63,1,1,1,0.746128977
1246,0,3,1,9/3/64,51,0,1,0,0,0.184210526,0.280761387,0.00010543,1,1,1,1,0.184210526,0.014941302,0.02698145,1,1,0.267985612,0.326226013,49,1,2,1,0.856856481
5013,0,3,1,9/2/92,23,0,4,0,0,0,0.279401768,0.000316289,0,0,0,4,0,0,0.646711636,0,0,0.444244604,0.481876333,77,0,0,1,0.707684023
5893,0,2,1,8/7/81,34,0,9,0,0,0.421052632,0.280761387,0.00010543,1,1,0,2,0.421052632,0,0.016020236,0,1,0.332733813,0.859275053,66,0,1,0,0.810768512
2340,0,2,1,2/13/93,23,0,9,0.076923077,0,0.052631579,0.280761387,0.00010543,1,0,0,9,0.052631579,0.081109925,0.975548061,0,0,0.692446043,0.76119403,77,0,0,0,0.368640072
5841,0,2,1,4/12/94,22,0,7,0,0,0,0.280761387,0.00010543,1,0,0,7,0,0.001067236,0.370994941,0,0,0.577338129,0.618336887,78,0,0,0,0.664953592
4430,0,2,1,11/3/90,25,0.1,10,0.230769231,0,0.210526316,0.125084976,0.004849763,1,0,0,9,0.210526316,0,0.446037099,0,0,0.663669065,0.801705757,75,0,0,0,0.111349427
5603,0,3,5,12/30/69,46,0,1,0,0,0,0.280761387,0.00010543,0,0,0,1,0,0,0.693086003,0,0,0.129496403,0.125799574,54,1,2,1,0.745635498
6083,0,2,1,6/17/92,23,0,4,0,0,0,0.281441196,0,0,0,0,6,0,0.001067236,0.897133221,0,0,0.54676259,0.481876333,77,0,0,0,0.281813767
1997,0,3,1,9/27/93,22,0,7,0,0.117647059,0,0.280761387,0.00010543,1,1,1,6,0,0.002134472,0.077571669,0,1,0.525179856,0.646055437,78,0,0,1,0.581473639
2870,0,2,1,12/12/90,25,0,10,0,0.058823529,0.131578947,0.280761387,0.00010543,1,1,0,8,0.131578947,0.250800427,0.467959528,1,1,0.60971223,0.820895522,75,0,0,0,0.531324926
42,1,2,3,11/11/64,51,0,2,0,0,0.184210526,0.280761387,0.00010543,1,0,0,2,0.184210526,0.001067236,0.446037099,0,0,0.325539568,0.358208955,49,1,2,0,0.896731966
3627,0,3,1,12/24/80,35,0,4,0,0,0.026315789,0.271244052,0.001686874,0,1,0,1,0.026315789,0,0.477234401,1,1,0.28057554,0.513859275,65,1,1,1,0.253489832
5457,0,4,1,1/20/79,37,0,5,0,0,0.236842105,0.280761387,0.00010543,1,0,0,3,0.236842105,0.001067236,0.227655987,0,0,0.410071942,0.562899787,63,1,1,1,0.65543559
4474,0,2,1,8/9/68,47,0,5,0,0,0.078947368,0.281441196,0,1,1,0,9,0.078947368,0.011739594,0.031197302,1,1,0.679856115,0.545842217,53,1,2,0,0.816672708
4493,1,1,2,10/24/45,70,0,1,0,0,0,0.280761387,0.00010543,1,0,0,1,0,0,0.908937605,0,0,0.097122302,0.125799574,30,1,2,1,0.268640827
1584,0,3,2,12/6/64,51,0,1,0,0,0,0.281441196,0.00010543,0,0,0,1,0,0.098185699,0.934232715,0,0,0.215827338,0.119402985,49,1,2,1,0.518387226
3107,0,4,1,5/14/59,56,0,2,0,0,0.263157895,0.280761387,0.00010543,0,1,1,1,0.263157895,0.01280683,0.326306914,1,1,0.294964029,0.392324094,44,1,2,1,0.203271763
4428,0,2,5,5/19/93,22,0,3,0,0,0.026315789,0.236573759,0.007063785,1,0,0,5,0.026315789,0,0.764755481,0,0,0.51618705,0.473347548,78,0,0,0,0.276478108
2469,0,2,1,7/13/72,43,0,10,0,0,0.157894737,0.281441196,0.0085398,0,1,0,5,0.157894737,0.001067236,0.328836425,1,1,0.485611511,0.778251599,57,1,1,0,0.759325419
6193,0,2,1,4/28/80,35,0,6,0,0,0.236842105,0.280761387,0.00010543,1,0,0,3,0.236842105,0,0.650084317,0,0,0.377697842,0.579957356,65,1,1,0,0.71806802
6387,0,2,1,1/10/84,32,0,9,0,0,0,0.280761387,0.00010543,0,0,0,7,0,0,0.807757167,0,0,0.566546763,0.748400853,68,0,1,0,0.982225095
3034,0,2,1,11/17/80,35,0,8,0,0.058823529,0.131578947,0.268524813,0.001686874,1,0,0,5,0.131578947,0,0.077571669,0,0,0.487410072,0.665245203,65,1,1,0,0.560644156
4071,0,2,1,10/12/90,25,0,3,0,0,0,-1,0.000210859,0,1,0,4,0,0,0.125632378,1,1,0.456834532,0.44989339,75,0,0,0,0.533815779
2318,0,2,1,12/2/79,36,0,9,0,0,0.026315789,-1,0.386399578,0,1,1,6,0.026315789,0,0.352445194,1,1,0.532374101,0.746268657,64,1,1,0,0.54694953
3153,1,3,1,2/20/76,40,0,10,0,0,0.131578947,0.292318151,0.050922509,1,0,0,3,0.131578947,0,0.013490725,0,0,0.428057554,0.76119403,60,1,1,1,0.890885225
412,0,2,1,2/25/59,57,0,5,0,0,0.026315789,0.280761387,0.00010543,1,1,0,6,0.026315789,0.026680896,0.049747049,1,1,0.534172662,0.571428571,43,1,2,0,0.797137755
2021,0,3,6,2/7/71,45,0,9,0,0,0.236842105,0.280761387,0.00010543,1,1,0,4,0.236842105,0.057630736,0.233558179,0,1,0.465827338,0.739872068,55,1,2,1,0.999371139
302,0,3,1,7/26/87,28,0,3,0,0,0.078947368,0.280761387,0.00010543,0,1,0,3,0.078947368,0,0.347386172,1,1,0.379496403,0.447761194,72,0,0,1,0.290355935
414,0,3,1,10/12/91,24,0,8,0.076923077,0.058823529,0.078947368,0.281441196,0,1,1,0,5,0.078947368,0,0.206576728,0,1,0.51618705,0.673773987,76,0,0,1,0.602934261
5790,0,2,2,6/24/82,33,0,2,0,0,0.078947368,0.281441196,0.00010543,1,0,0,1,0.078947368,0,0.915682968,0,0,0.26618705,0.334754797,67,0,1,0,0.310366514
1992,0,1,1,4/9/95,21,0,5,0,0,0,0.280761387,0.00010543,1,1,1,8,0,0.005336179,0.080944351,1,1,0.638489209,0.535181237,79,0,0,1,0.835251602
1523,0,6,1,10/7/48,67,0,1,0,0,0,0.280761387,0.00010543,0,0,0,1,0,0,0.805227656,0,0,0.079136691,0.098081023,33,1,2,1,0.862731249
5956,0,2,1,12/5/79,36,0,2,0,0,0.052631579,0.278721958,0.000421719,0,0,0,2,0.052631579,0,0.950252951,0,0,0.314748201,0.417910448,64,1,1,0,0.060750313
2789,0,2,1,4/30/80,35,0,4,0,0,0,0.280761387,0.00010543,1,0,0,3,0,0,0.676222597,0,0,0.392086331,0.50533049,65,1,1,0,0.32788446
3855,0,2,1,3/5/96,20,0,5,0,0.117647059,0,0.280761387,0.00010543,1,1,0,7,0,0,0.146711636,1,1,0.580935252,0.537313433,80,0,0,0,0.684519338
5752,0,1,1,4/1/77,39,0,4,0,0,0.026315789,-1,0.046178176,1,0,0,2,0.026315789,0,0.699831366,0,0,0.305755396,0.490405117,61,1,1,1,0.782158102
22,1,3,1,3/22/95,21,0,4,0,0,0,0.280081577,0.000210859,1,0,0,5,0,0,0.725969646,0,0,0.464028777,0.488272921,79,0,0,1,0.94853769
1785,1,2,1,2/24/58,58,0,1,0,0,0.078947368,0.269204623,0.00010543,0,0,0,1,0.078947368,0,0.650927487,0,0,0.138489209,0.247334755,42,1,2,0,0.957152136
5389,0,2,1,12/1/90,25,0,6,0,0,0.052631579,0.280761387,0.00010543,1,0,0,4,0.052631579,0,0.955311973,0,0,0.476618705,0.588486141,75,0,0,0,0.035367729
55,0,3,1,12/7/62,53,0,5,0,0,0.210526316,0.272603671,0.001370585,1,0,0,2,0.210526316,0,0.876053963,0,0,0.305755396,0.530916844,47,1,2,1,0.08272449
6703,0,3,1,1/6/80,36,0,1,0,0,0,0.281441196,0,1,0,0,1,0,0.038420491,1,0,0,0.26618705,0.285714286,64,1,1,1,0.607465269
6654,1,3,1,11/7/94,21,0,5,0,0,0,0.280761387,0.00010543,0,1,0,6,0,0.001067236,0.014333895,1,1,0.555755396,0.498933902,79,0,0,1,0.053823977
3203,0,4,2,2/2/77,39,0,2,0,0,0.026315789,0.280761387,0.00010543,0,0,0,2,0.026315789,0,0.989038786,0,0,0.329136691,0.39445629,61,1,1,1,0.464016231
2681,0,3,1,11/12/62,53,0,3,0,0,0.026315789,0.473827328,0,1,0,0,1,0.026315789,0,0.238617201,0,0,0.257194245,0.479744136,47,1,2,1,0.628326724
2949,0,2,1,10/5/92,23,0,3,0,0,0,0.280761387,0.00010543,0,0,0,5,0,0.01280683,0.759696459,0,0,0.494604317,0.466950959,77,0,0,0,0.853637193
2253,0,4,1,4/22/76,39,0,1,0,0,0.052631579,0.204622706,0.012018977,1,1,1,2,0.052631579,0,0.110455312,1,1,0.320143885,0.315565032,61,1,1,1,0.059847199
619,1,2,1,9/1/84,31,0,6,0,0,0.263157895,0.280761387,0.00010543,1,0,0,2,0.263157895,0,0.913153457,0,0,0.366906475,0.556503198,69,0,1,0,0.556834173
5490,0,6,2,3/3/82,34,0,2,0,0,0,0.280761387,0.00010543,0,0,0,1,0,0,0.705733558,0,0,0.285971223,0.377398721,66,0,1,1,0.331167795
5421,0,2,1,10/11/62,53,0,2,0,0,0.131578947,0.281441196,0,0,0,0,1,0.131578947,0.002134472,0.243676223,0,0,0.160071942,0.375266525,47,1,2,0,0.965355143
3223,0,2,1,8/12/79,36,0,10,0.153846154,0.058823529,0.657894737,0.281441196,0,0,1,0,3,0.657894737,0.001067236,0.02613828,0,1,0.429856115,0.776119403,64,1,1,0,0.474143751
3948,0,2,1,9/29/80,35,0,5,0,0,0.026315789,0.280761387,0.450395361,0,0,0,5,0.026315789,0.001067236,0.691399663,0,0,0.517985612,0.547974414,65,1,1,0,0.059561746
257,1,2,2,9/25/63,52,0,1,0,0,0,0.280761387,0.00010543,1,0,0,1,0,0,0.820404722,0,0,0.18705036,0.230277186,48,1,2,0,0.098184434
3902,0,2,1,1/25/80,36,0,8,0,0,0.105263158,-1,0.00010543,0,0,0,5,0.105263158,0,0.927487352,0,0,0.478417266,0.690831557,64,1,1,0,0.364735005
3707,0,3,1,2/1/93,23,0,9,0,0,0,0.280761387,0.00010543,1,1,0,5,0,0,0.487352445,1,1,0.51618705,0.707889126,77,0,0,1,0.757173467
69,0,2,1,3/27/76,40,0,2,0,0,0.052631579,0.271244052,0.001581444,1,0,0,1,0.052631579,0,0.833895447,0,0,0.244604317,0.381663113,60,1,1,0,0.159007954
5399,0,2,1,4/27/89,26,0,8,0,0,0.026315789,0.261046907,0.003162889,1,1,1,5,0.026315789,0,0.046374368,0,1,0.508992806,0.695095949,74,0,0,0,0.453990822
1238,0,3,1,7/21/92,23,0,5,0,0,0.157894737,0.280761387,0.00010543,1,1,0,4,0.157894737,0,0.346543002,1,1,0.456834532,0.569296375,77,0,0,1,0.455858496
4492,1,4,1,9/24/87,28,0,3,0,0,0.026315789,0.280761387,0.00010543,1,1,0,3,0.026315789,0,0.017706577,1,1,0.386690647,0.402985075,72,0,0,1,0.722951384
1968,0,2,1,11/4/82,33,0,6,0,0,0.289473684,0.280761387,0.00010543,1,1,0,2,0.289473684,0.046958378,0.374367622,1,1,0.338129496,0.611940299,67,0,1,0,0.440620827
2622,0,3,1,4/30/88,27,0,3,0,0,0,0.280761387,0.00010543,1,0,0,4,0,0.004268943,0.992411467,0,0,0.440647482,0.473347548,73,0,0,1,0.965920074
1943,0,2,1,6/5/90,25,0,6,0,0,0.026315789,0.281441196,0,1,0,0,6,0.026315789,0.002134472,0.667790894,0,0,0.552158273,0.575692964,75,0,0,0,0.669766624
731,0,3,7,2/9/61,55,0,2,0,0,0.473684211,0.249490143,0.004955192,1,1,0,1,0.473684211,0,0.047217538,0,1,0.178057554,0.388059701,45,1,2,1,0.575453152
1225,0,3,2,3/10/79,37,0,1,0,0,0.026315789,0.280761387,0.00010543,0,1,0,1,0.026315789,0,0.403878583,1,1,0.264388489,0.28358209,63,1,1,1,0.12262807
4563,0,1,1,8/3/74,41,0,9,0,0,0.815789474,0.281441196,0.00010543,1,1,0,5,0.815789474,0.258271078,0.259696459,1,1,0.548561151,0.801705757,59,1,1,1,0.612743071
4234,0,2,1,2/18/63,53,0,7,0,0,0.105263158,0.278721958,0.000421719,1,0,0,1,0.105263158,0,0.792580101,0,0,0.237410072,0.639658849,47,1,2,0,0.830720397
3398,1,3,7,1/19/73,43,0,2,0,0,0.078947368,0.287559483,0.001054296,0,1,1,1,0.078947368,0,0.007588533,1,1,0.181654676,0.302771855,57,1,1,1,0.564372164
5791,0,3,3,8/30/89,26,0,6,0,0,0,0.280761387,0.00010543,1,1,1,4,0,0,0.264755481,1,1,0.474820144,0.599147122,74,0,0,1,0.905828723
2236,0,2,1,10/25/95,20,0,6,0,0,0.026315789,0.263766145,0.00274117,1,1,0,8,0.026315789,0,0.030354132,0,1,0.541366906,0.635394456,80,0,0,0,0.887746222
60,0,2,1,4/11/94,22,0,10,0.076923077,0.117647059,0.052631579,0.329027872,0.012018977,1,1,0,9,0.052631579,0,0.059021922,0,1,0.715827338,0.818763326,78,0,0,0,0.644907306
